frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
177827.94,0.4,-3.4694000000000002e-18,-2.98378e-14,0.001,0.0,2.6704652604013488e-17
199526.23,0.4,-3.4694000000000002e-18,-3.3478600000000006e-14,0.001,0.0,2.670468277677741e-17
223872.11,0.4,-3.4694000000000002e-18,-3.75636e-14,0.001,0.0,2.6704678042864388e-17
251188.63999999998,0.4,-3.4694000000000002e-18,-4.2147e-14,0.001,0.0,2.670464471042207e-17
281838.29,0.4,-3.4694000000000002e-18,-4.728970000000001e-14,0.001,0.0,2.67046380118642e-17
316227.77,0.4,-3.4694000000000002e-18,-5.30599e-14,0.001,0.0,2.6704629277060826e-17
354813.39,0.4,-3.4694000000000002e-18,-5.95342e-14,0.001,0.0,2.6704635394457673e-17
398107.17,0.4,-3.4694000000000002e-18,-6.679850000000001e-14,0.001,0.0,2.6704647058037094e-17
446683.58999999997,0.4,-3.4694000000000002e-18,-7.494920000000002e-14,0.001,0.0,2.670466506455517e-17
501187.23,0.4,-3.4694000000000002e-18,-8.40944e-14,0.001,0.0,2.6704669722624582e-17
562341.33,0.4,-3.4694000000000002e-18,-9.435540000000001e-14,0.001,0.0,2.670464985636575e-17
630957.3400000001,0.4,-3.4694000000000002e-18,-1.058685e-13,0.001,0.0,2.6704650258485494e-17
707945.78,0.4,-3.4694000000000002e-18,-1.187864e-13,0.001,0.0,2.6704647822169542e-17
794328.23,0.4,-3.4694000000000002e-18,-1.332806e-13,0.001,0.0,2.670466125603224e-17
891250.9400000001,0.4,-3.4694000000000002e-18,-1.495433e-13,0.001,0.0,2.6704662326947146e-17
1000000.0,0.4,-3.4694000000000002e-18,-1.677903e-13,0.001,0.0,2.670465564787205e-17
1122020.0,0.4,-3.4694000000000002e-18,-1.8826380000000002e-13,0.001,0.0,2.6704617007953482e-17
1258930.0,0.4,-3.4694000000000002e-18,-2.1123550000000002e-13,0.001,0.0,2.6704561795721814e-17
1412540.0,0.4,-3.4694000000000002e-18,-2.370101e-13,0.001,0.0,2.670460941120565e-17
1584890.0,0.4,-3.4694000000000002e-18,-2.6592970000000004e-13,0.001,0.0,2.6704709014470913e-17
1778280.0,0.4,-3.4694000000000002e-18,-2.98378e-13,0.001,0.0,2.6704643593738636e-17
1995260.0,0.4,-3.4694000000000002e-18,-3.347856e-13,0.001,0.0,2.670468165351184e-17
2238720.0,0.4,-3.4694000000000002e-18,-3.756357e-13,0.001,0.0,2.670466983668537e-17
2511890.0,0.4,-3.4694000000000002e-18,-4.214702e-13,0.001,0.0,2.6704619109885283e-17
2818380.0,0.4,-3.4694000000000002e-18,-4.728973e-13,0.001,0.0,2.670468243097487e-17
3162280.0,0.4,-3.4694000000000002e-18,-5.305995000000001e-13,0.001,0.0,2.6704635018748542e-17
3548130.0,0.4,-3.4694000000000002e-18,-5.953424e-13,0.001,0.0,2.670468268980911e-17
3981070.0,0.4,-3.4694000000000002e-18,-6.679852e-13,0.001,0.0,2.670466645706514e-17
4466840.0,0.4,-3.4694000000000002e-18,-7.494917000000001e-13,0.001,0.0,2.670462986391899e-17
5011870.0,0.4,-3.4694000000000002e-18,-8.409435000000001e-13,0.001,0.0,2.670466609987875e-17
5623410.0,0.4,-3.4694000000000002e-18,-9.435542000000002e-13,0.001,0.0,2.670467118796582e-17
6309570.0,0.4,-3.4694000000000002e-18,-1.0587e-12,0.001,0.0,2.670504301424496e-17
7079460.0,0.4,-3.4694000000000002e-18,-1.1879e-12,0.001,0.0,2.6705448847632797e-17
7943280.0,0.4,-3.4694000000000002e-18,-1.3328e-12,0.001,0.0,2.6704548769888267e-17
8912510.0,0.4,-3.4694000000000002e-18,-1.4954e-12,0.001,0.0,2.6704071232416042e-17
10000000.0,0.4,-3.4694000000000002e-18,-1.6779e-12,0.001,0.0,2.670460790138912e-17
11220180.0,0.4,-3.4694000000000002e-18,-1.8826e-12,0.001,0.0,2.670412559021354e-17
12589250.0,0.4,-3.4694000000000002e-18,-2.1124e-12,0.001,0.0,2.6705236752572215e-17
14125380.0,0.4,-3.4694000000000002e-18,-2.3700999999999998e-12,0.001,0.0,2.6704635954721297e-17
15848930.0,0.4,-3.4694000000000002e-18,-2.6592999999999998e-12,0.001,0.0,2.670468859186565e-17
17782790.0,0.4,-3.4694000000000002e-18,-2.9838e-12,0.001,0.0,2.6704837609711258e-17
19952620.0,0.4,-3.4694000000000002e-18,-3.3479e-12,0.001,0.0,2.6705005857744816e-17
22387210.0,0.4,-3.4694000000000002e-18,-3.7564000000000004e-12,0.001,0.0,2.670496360334297e-17
25118860.0,0.4,-3.4694000000000002e-18,-4.2147e-12,0.001,0.0,2.6704648962947016e-17
28183830.0,0.4,-3.4694000000000002e-18,-4.729e-12,0.001,0.0,2.6704806475258084e-17
31622780.0,0.4,-3.4694000000000002e-18,-5.306e-12,0.001,0.0,2.6704677072844217e-17
35481340.0,0.4,-3.4694000000000002e-18,-5.9534e-12,0.001,0.0,2.670454492990653e-17
39810720.0,0.4,-3.4694000000000002e-18,-6.6798999999999994e-12,0.001,0.0,2.6704844935222263e-17
44668360.0,0.4,-3.4694000000000002e-18,-7.4949e-12,0.001,0.0,2.6704593206006364e-17
50118720.0,0.4,-3.4694000000000002e-18,-8.4094e-12,0.001,0.0,2.670454429875672e-17
56234130.0,0.4,-3.4694000000000002e-18,-9.435499999999999e-12,0.001,0.0,2.670453807222728e-17
63095730.0,0.4,-3.4694000000000002e-18,-1.05869e-11,0.001,0.0,2.670477807324817e-17
70794580.0,0.4,-3.4694000000000002e-18,-1.18786e-11,0.001,0.0,2.6704557142812173e-17
79432820.0,0.4,-3.4694000000000002e-18,-1.33281e-11,0.001,0.0,2.6704742410291993e-17
89125090.0,0.4,-3.4694000000000002e-18,-1.4954299999999998e-11,0.001,0.0,2.670460995303489e-17
100000000.0,0.4,-3.4694000000000002e-18,-1.6779e-11,0.001,0.0,2.6704607901389122e-17
112201850.0,0.4,-3.6863e-18,-1.88264e-11,0.001,0.0,2.6704681078121784e-17
125892540.0,0.4,-3.6863e-18,-2.1123499999999998e-11,0.001,0.0,2.670459616115181e-17
141253750.0,0.4,-3.6863e-18,-2.3701e-11,0.001,0.0,2.670464540743882e-17
158489320.0,0.4,-3.6863e-18,-2.6593e-11,0.001,0.0,2.670468522196179e-17
177827940.0,0.4,-3.6863e-18,-2.98378e-11,0.001,0.0,2.6704652604013494e-17
199526230.0,0.4,-4.1200000000000004e-18,-3.3478599999999997e-11,0.001,0.0,2.6704682776777407e-17
223872110.0,0.4,-4.1200000000000004e-18,-3.75636e-11,0.001,0.0,2.6704678042864382e-17
251188640.0,0.4,-4.553600000000001e-18,-4.2147e-11,0.001,0.0,2.6704644710422067e-17
281838290.0,0.4,-4.553600000000001e-18,-4.72897e-11,0.001,0.0,2.670463801186419e-17
316227770.0,0.4,-5.2042000000000004e-18,-5.3059899999999996e-11,0.001,0.0,2.6704629277060823e-17
354813390.0,0.4,-5.637900000000001e-18,-5.95342e-11,0.001,0.0,2.670463539445768e-17
398107170.0,0.4,-6.2884e-18,-6.67985e-11,0.001,0.0,2.670464705803709e-17
446683590.0,0.4,-6.722100000000001e-18,-7.49492e-11,0.001,0.0,2.6704665064555165e-17
501187230.0,0.4,-7.806300000000001e-18,-8.40944e-11,0.001,0.0,2.6704669722624582e-17
562341330.0,0.4,-8.8905e-18,-9.43554e-11,0.001,0.0,2.6704649856365746e-17
630957340.0,0.4,-9.974700000000001e-18,-1.0586849999999999e-10,0.001,0.0,2.6704650258485497e-17
707945780.0,0.4,-1.23599e-17,-1.187864e-10,0.001,0.0,2.670464782216954e-17
794328230.0,0.4,-1.4745100000000003e-17,-1.332806e-10,0.001,0.0,2.6704661256032238e-17
891250940.0,0.4,-1.77809e-17,-1.4954329999999997e-10,0.001,0.0,2.6704662326947146e-17
1000000000.0,0.4,-2.10335e-17,-1.677903e-10,0.001,0.0,2.6704655647872043e-17
1122020000.0,0.4,-2.5587200000000002e-17,-1.882638e-10,0.001,0.0,2.6704617007953485e-17
1258930000.0,0.4,-3.14419e-17,-2.112355e-10,0.001,0.0,2.670456179572181e-17
1412540000.0,0.4,-3.85976e-17,-2.3701009999999997e-10,0.001,0.0,2.6704609411205644e-17
1584890000.0,0.4,-4.81386e-17,-2.6592970000000004e-10,0.001,0.0,2.670470901447091e-17
1778280000.0,0.4,-5.963110000000001e-17,-2.98378e-10,0.001,0.0,2.670464359373864e-17
1995260000.0,0.4,-7.43763e-17,-3.347856e-10,0.001,0.0,2.6704681653511837e-17
2238720000.0,0.4,-9.215720000000001e-17,-3.756357e-10,0.001,0.0,2.6704669836685367e-17
2511890000.0,0.4,-1.153591e-16,-4.2147019999999995e-10,0.001,0.0,2.670461910988528e-17
2818380000.0,0.4,-1.441989e-16,-4.728973e-10,0.001,0.0,2.6704682430974867e-17
3162280000.0,0.4,-1.808449e-16,-5.305995000000001e-10,0.001,0.0,2.670463501874854e-17
3548130000.0,0.4,-2.2659830000000003e-16,-5.953424e-10,0.001,0.0,2.6704682689809107e-17
3981070000.0,0.4,-2.849283e-16,-6.679851999999999e-10,0.001,0.0,2.670466645706514e-17
4466840000.0,0.4,-3.5756990000000003e-16,-7.494917e-10,0.001,0.0,2.6704629863918988e-17
5011870000.0,0.4,-4.490765e-16,-8.409435e-10,0.001,0.0,2.6704666099878746e-17
5623410000.0,0.4,-5.644357e-16,-9.435542e-10,0.001,0.0,2.6704671187965816e-17
6309570000.0,0.4,-7.097187000000001e-16,-1.0587e-09,0.001,0.0,2.6705043014244967e-17
7079460000.0,0.4,-8.929489e-16,-1.1879e-09,0.001,0.0,2.6705448847632794e-17
7943280000.0,0.4,-1.1230000000000001e-15,-1.3328e-09,0.001,0.0,2.6704548769888273e-17
8912510000.0,0.4,-1.4131000000000002e-15,-1.4954000000000002e-09,0.001,0.0,2.6704071232416046e-17
10000000000.0,0.4,-1.7783e-15,-1.6779e-09,0.001,0.0,2.6704607901389122e-17
10.0,0.6,-3.4694000000000002e-18,-1.5963000000000001e-18,0.001,0.0,2.5405903565759253e-17
11.22018,0.6,-3.4694000000000002e-18,-1.7911e-18,0.001,0.0,2.5406225084793095e-17
12.58925,0.6,-3.4694000000000002e-18,-2.0097e-18,0.001,0.0,2.54068899363967e-17
14.12538,0.6,-3.4694000000000002e-18,-2.2549000000000002e-18,0.001,0.0,2.5406642594954247e-17
15.84893,0.6,-3.4694000000000002e-18,-2.53e-18,0.001,0.0,2.5406258089504795e-17
17.78279,0.6,-3.4694000000000002e-18,-2.8387e-18,0.001,0.0,2.5406200992924248e-17
19.95262,0.6,-3.4694000000000002e-18,-3.1851e-18,0.001,0.0,2.5406408243228e-17
22.38721,0.6,-3.4694000000000002e-18,-3.5738e-18,0.001,0.0,2.5406825398154373e-17
25.11886,0.6,-3.4694000000000002e-18,-4.009800000000001e-18,0.001,0.0,2.5406387503647936e-17
28.18383,0.6,-3.4694000000000002e-18,-4.499100000000001e-18,0.001,0.0,2.540655420021858e-17
31.62278,0.6,-3.4694000000000002e-18,-5.0481e-18,0.001,0.0,2.5406686832156975e-17
35.48134,0.6,-3.4694000000000002e-18,-5.664e-18,0.001,0.0,2.540641355914109e-17
39.81072,0.6,-3.4694000000000002e-18,-6.355100000000001e-18,0.001,0.0,2.5406362377854612e-17
44.66836,0.6,-3.4694000000000002e-18,-7.130600000000001e-18,0.001,0.0,2.540657944932541e-17
50.11872,0.6,-3.4694000000000002e-18,-8.000700000000001e-18,0.001,0.0,2.5406693411071292e-17
56.23413,0.6,-3.4694000000000002e-18,-8.976900000000002e-18,0.001,0.0,2.540659931329311e-17
63.09573,0.6,-3.4694000000000002e-18,-1.0072200000000001e-17,0.001,0.0,2.5406480245338128e-17
70.79458,0.6,-3.4694000000000002e-18,-1.1301200000000001e-17,0.001,0.0,2.5406490763419007e-17
79.43282,0.6,-3.4694000000000002e-18,-1.26802e-17,0.001,0.0,2.54065826870285e-17
89.12509,0.6,-3.4694000000000002e-18,-1.4227400000000002e-17,0.001,0.0,2.5406549798105474e-17
100.0,0.6,-3.4694000000000002e-18,-1.5963400000000002e-17,0.001,0.0,2.5406540185531626e-17
112.20185,0.6,-3.4694000000000002e-18,-1.79112e-17,0.001,0.0,2.5406497457105705e-17
125.89254,0.6,-3.4694000000000002e-18,-2.00967e-17,0.001,0.0,2.540650260003407e-17
141.25375,0.6,-3.4694000000000002e-18,-2.2548900000000002e-17,0.001,0.0,2.5406538915142706e-17
158.48932,0.6,-3.4694000000000002e-18,-2.53003e-17,0.001,0.0,2.5406556143391113e-17
177.82794,0.6,-3.4694000000000002e-18,-2.8387400000000004e-17,0.001,0.0,2.5406553275749973e-17
199.52623,0.6,-3.4694000000000002e-18,-3.18512e-17,0.001,0.0,2.5406563956070223e-17
223.87211,0.6,-3.4694000000000002e-18,-3.5737600000000003e-17,0.001,0.0,2.5406539895661497e-17
251.18864,0.6,-3.4694000000000002e-18,-4.0098300000000005e-17,0.001,0.0,2.5406573540036477e-17
281.83829,0.6,-3.4694000000000002e-18,-4.4991000000000003e-17,0.001,0.0,2.540655510167715e-17
316.22777,0.6,-3.4694000000000002e-18,-5.0480800000000006e-17,0.001,0.0,2.5406588584023947e-17
354.81339,0.6,-3.4694000000000002e-18,-5.66403e-17,0.001,0.0,2.540654884306333e-17
398.10717,0.6,-3.4694000000000002e-18,-6.35515e-17,0.001,0.0,2.5406564181962833e-17
446.68359,0.6,-3.4694000000000002e-18,-7.1306e-17,0.001,0.0,2.5406580018107876e-17
501.18723,0.6,-3.4694000000000002e-18,-8.000660000000001e-17,0.001,0.0,2.540656486793575e-17
562.34133,0.6,-3.4694000000000002e-18,-8.97689e-17,0.001,0.0,2.540656965569656e-17
630.95734,0.6,-3.4694000000000002e-18,-1.007223e-16,0.001,0.0,2.5406554307752104e-17
707.94578,0.6,-3.4694000000000002e-18,-1.1301230000000002e-16,0.001,0.0,2.5406558924871625e-17
794.32823,0.6,-3.4694000000000002e-18,-1.2680190000000001e-16,0.001,0.0,2.5406561691058375e-17
891.25094,0.6,-3.4694000000000002e-18,-1.4227410000000002e-16,0.001,0.0,2.5406566515319053e-17
1000.0,0.6,-3.4694000000000002e-18,-1.596342e-16,0.001,0.0,2.540657201652024e-17
1122.02,0.6,-3.4694000000000002e-18,-1.7911250000000003e-16,0.001,0.0,2.5406534415203927e-17
1258.93,0.6,-3.4694000000000002e-18,-2.0096750000000002e-16,0.001,0.0,2.5406472977703667e-17
1412.54,0.6,-3.4694000000000002e-18,-2.2548920000000004e-16,0.001,0.0,2.5406516483665606e-17
1584.8899999999999,0.6,-3.4694000000000002e-18,-2.530031e-16,0.001,0.0,2.540661748296293e-17
1778.28,0.6,-3.4694000000000002e-18,-2.838741e-16,0.001,0.0,2.5406553653397108e-17
1995.26,0.6,-3.4694000000000002e-18,-3.18512e-16,0.001,0.0,2.5406593243028866e-17
2238.72,0.6,-3.4694000000000002e-18,-3.5737630000000003e-16,0.001,0.0,2.540657370680216e-17
2511.8900000000003,0.6,-3.4694000000000002e-18,-4.009829e-16,0.001,0.0,2.5406530791684012e-17
2818.38,0.6,-3.4694000000000002e-18,-4.499102e-16,0.001,0.0,2.5406592538076217e-17
3162.28,0.6,-3.4694000000000002e-18,-5.048075000000001e-16,0.001,0.0,2.5406544940632065e-17
3548.13,0.6,-3.4694000000000002e-18,-5.664033e-16,0.001,0.0,2.5406590225995584e-17
3981.0699999999997,0.6,-3.4694000000000002e-18,-6.35515e-16,0.001,0.0,2.5406575031096133e-17
4466.84,0.6,-3.4694000000000002e-18,-7.130596000000001e-16,0.001,0.0,2.540654244591919e-17
5011.87,0.6,-3.4694000000000002e-18,-8.000660000000001e-16,0.001,0.0,2.540657652727632e-17
5623.41,0.6,-3.4694000000000002e-18,-8.976888e-16,0.001,0.0,2.540657890465604e-17
6309.57,0.6,-3.4694000000000002e-18,-1.0072e-15,0.001,0.0,2.5405987837864865e-17
7079.46,0.6,-3.4694000000000002e-18,-1.1301000000000002e-15,0.001,0.0,2.5406033961368656e-17
7943.28,0.6,-3.4694000000000002e-18,-1.268e-15,0.001,0.0,2.5406188355505953e-17
8912.509999999998,0.6,-3.4694000000000002e-18,-1.4227000000000002e-15,0.001,0.0,2.5405832648360514e-17
10000.0,0.6,-3.4694000000000002e-18,-1.5963000000000001e-15,0.001,0.0,2.5405903565759256e-17
11220.179999999998,0.6,-3.4694000000000002e-18,-1.7911e-15,0.001,0.0,2.5406225084793095e-17
12589.25,0.6,-3.4694000000000002e-18,-2.0097000000000003e-15,0.001,0.0,2.54068899363967e-17
14125.38,0.6,-3.4694000000000002e-18,-2.2549000000000004e-15,0.001,0.0,2.540664259495425e-17
15848.929999999998,0.6,-3.4694000000000002e-18,-2.53e-15,0.001,0.0,2.5406258089504795e-17
17782.789999999997,0.6,-3.4694000000000002e-18,-2.8387e-15,0.001,0.0,2.5406200992924248e-17
19952.62,0.6,-3.4694000000000002e-18,-3.1851e-15,0.001,0.0,2.5406408243228004e-17
22387.21,0.6,-3.4694000000000002e-18,-3.5738e-15,0.001,0.0,2.5406825398154373e-17
25118.86,0.6,-3.4694000000000002e-18,-4.0098000000000006e-15,0.001,0.0,2.540638750364794e-17
28183.83,0.6,-3.4694000000000002e-18,-4.499100000000001e-15,0.001,0.0,2.5406554200218583e-17
31622.78,0.6,-3.4694000000000002e-18,-5.0481e-15,0.001,0.0,2.5406686832156975e-17
35481.340000000004,0.6,-3.4694000000000002e-18,-5.6640000000000005e-15,0.001,0.0,2.5406413559141093e-17
39810.72,0.6,-3.4694000000000002e-18,-6.355100000000001e-15,0.001,0.0,2.5406362377854615e-17
44668.36,0.6,-3.4694000000000002e-18,-7.130600000000001e-15,0.001,0.0,2.540657944932541e-17
50118.72,0.6,-3.4694000000000002e-18,-8.000700000000001e-15,0.001,0.0,2.54066934110713e-17
56234.13,0.6,-3.4694000000000002e-18,-8.976900000000001e-15,0.001,0.0,2.540659931329311e-17
63095.73,0.6,-3.4694000000000002e-18,-1.0072200000000001e-14,0.001,0.0,2.5406480245338128e-17
70794.58,0.6,-3.4694000000000002e-18,-1.13012e-14,0.001,0.0,2.5406490763419e-17
79432.82,0.6,-3.4694000000000002e-18,-1.26802e-14,0.001,0.0,2.54065826870285e-17
89125.09,0.6,-3.4694000000000002e-18,-1.42274e-14,0.001,0.0,2.5406549798105474e-17
100000.0,0.6,-3.4694000000000002e-18,-1.5963400000000002e-14,0.001,0.0,2.540654018553163e-17
112201.84999999999,0.6,-3.4694000000000002e-18,-1.79112e-14,0.001,0.0,2.5406497457105708e-17
125892.54,0.6,-3.4694000000000002e-18,-2.00967e-14,0.001,0.0,2.540650260003407e-17
141253.75,0.6,-3.4694000000000002e-18,-2.2548900000000002e-14,0.001,0.0,2.540653891514271e-17
158489.31999999998,0.6,-3.4694000000000002e-18,-2.5300300000000003e-14,0.001,0.0,2.540655614339112e-17
177827.94,0.6,-3.4694000000000002e-18,-2.83874e-14,0.001,0.0,2.540655327574997e-17
199526.23,0.6,-3.4694000000000002e-18,-3.18512e-14,0.001,0.0,2.5406563956070223e-17
223872.11,0.6,-3.4694000000000002e-18,-3.5737600000000004e-14,0.001,0.0,2.5406539895661504e-17
251188.63999999998,0.6,-3.4694000000000002e-18,-4.0098300000000004e-14,0.001,0.0,2.5406573540036477e-17
281838.29,0.6,-3.4694000000000002e-18,-4.4991e-14,0.001,0.0,2.540655510167715e-17
316227.77,0.6,-3.4694000000000002e-18,-5.0480800000000004e-14,0.001,0.0,2.5406588584023947e-17
354813.39,0.6,-3.4694000000000002e-18,-5.664030000000001e-14,0.001,0.0,2.5406548843063334e-17
398107.17,0.6,-3.4694000000000002e-18,-6.35515e-14,0.001,0.0,2.540656418196283e-17
446683.58999999997,0.6,-3.4694000000000002e-18,-7.1306e-14,0.001,0.0,2.5406580018107876e-17
501187.23,0.6,-3.4694000000000002e-18,-8.000660000000001e-14,0.001,0.0,2.540656486793575e-17
562341.33,0.6,-3.4694000000000002e-18,-8.976890000000001e-14,0.001,0.0,2.5406569655696562e-17
630957.3400000001,0.6,-3.4694000000000002e-18,-1.0072230000000001e-13,0.001,0.0,2.5406554307752107e-17
707945.78,0.6,-3.4694000000000002e-18,-1.130123e-13,0.001,0.0,2.5406558924871625e-17
794328.23,0.6,-3.4694000000000002e-18,-1.268019e-13,0.001,0.0,2.5406561691058375e-17
891250.9400000001,0.6,-3.4694000000000002e-18,-1.4227410000000003e-13,0.001,0.0,2.5406566515319053e-17
1000000.0,0.6,-3.4694000000000002e-18,-1.596342e-13,0.001,0.0,2.5406572016520242e-17
1122020.0,0.6,-3.4694000000000002e-18,-1.7911250000000004e-13,0.001,0.0,2.5406534415203924e-17
1258930.0,0.6,-3.4694000000000002e-18,-2.0096750000000002e-13,0.001,0.0,2.540647297770367e-17
1412540.0,0.6,-3.4694000000000002e-18,-2.2548920000000002e-13,0.001,0.0,2.5406516483665603e-17
1584890.0,0.6,-3.4694000000000002e-18,-2.530031e-13,0.001,0.0,2.5406617482962923e-17
1778280.0,0.6,-3.4694000000000002e-18,-2.8387410000000003e-13,0.001,0.0,2.5406553653397105e-17
1995260.0,0.6,-3.4694000000000002e-18,-3.18512e-13,0.001,0.0,2.540659324302886e-17
2238720.0,0.6,-3.4694000000000002e-18,-3.573763e-13,0.001,0.0,2.5406573706802156e-17
2511890.0,0.6,-3.4694000000000002e-18,-4.009829e-13,0.001,0.0,2.5406530791684015e-17
2818380.0,0.6,-3.4694000000000002e-18,-4.499102e-13,0.001,0.0,2.540659253807622e-17
3162280.0,0.6,-3.4694000000000002e-18,-5.048075e-13,0.001,0.0,2.5406544940632062e-17
3548130.0,0.6,-3.4694000000000002e-18,-5.664033e-13,0.001,0.0,2.5406590225995587e-17
3981070.0,0.6,-3.4694000000000002e-18,-6.35515e-13,0.001,0.0,2.540657503109613e-17
4466840.0,0.6,-3.4694000000000002e-18,-7.130596000000001e-13,0.001,0.0,2.5406542445919184e-17
5011870.0,0.6,-3.4694000000000002e-18,-8.000660000000001e-13,0.001,0.0,2.5406576527276316e-17
5623410.0,0.6,-3.4694000000000002e-18,-8.976888000000001e-13,0.001,0.0,2.5406578904656044e-17
6309570.0,0.6,-3.4694000000000002e-18,-1.0072e-12,0.001,0.0,2.540598783786486e-17
7079460.0,0.6,-3.4694000000000002e-18,-1.1301e-12,0.001,0.0,2.5406033961368653e-17
7943280.0,0.6,-3.4694000000000002e-18,-1.268e-12,0.001,0.0,2.5406188355505947e-17
8912510.0,0.6,-3.4694000000000002e-18,-1.4227e-12,0.001,0.0,2.5405832648360508e-17
10000000.0,0.6,-3.4694000000000002e-18,-1.5963e-12,0.001,0.0,2.5405903565759253e-17
11220180.0,0.6,-3.4694000000000002e-18,-1.7911e-12,0.001,0.0,2.540622508479309e-17
12589250.0,0.6,-3.4694000000000002e-18,-2.0097e-12,0.001,0.0,2.5406889936396692e-17
14125380.0,0.6,-3.4694000000000002e-18,-2.2549e-12,0.001,0.0,2.5406642594954247e-17
15848930.0,0.6,-3.4694000000000002e-18,-2.53e-12,0.001,0.0,2.5406258089504792e-17
17782790.0,0.6,-3.4694000000000002e-18,-2.8386999999999996e-12,0.001,0.0,2.540620099292424e-17
19952620.0,0.6,-3.4694000000000002e-18,-3.1851e-12,0.001,0.0,2.5406408243227997e-17
22387210.0,0.6,-3.4694000000000002e-18,-3.5738e-12,0.001,0.0,2.5406825398154373e-17
25118860.0,0.6,-3.4694000000000002e-18,-4.0098e-12,0.001,0.0,2.5406387503647936e-17
28183830.0,0.6,-3.4694000000000002e-18,-4.4991000000000005e-12,0.001,0.0,2.540655420021858e-17
31622780.0,0.6,-3.4694000000000002e-18,-5.0481e-12,0.001,0.0,2.5406686832156972e-17
35481340.0,0.6,-3.4694000000000002e-18,-5.663999999999999e-12,0.001,0.0,2.540641355914109e-17
39810720.0,0.6,-3.4694000000000002e-18,-6.3551e-12,0.001,0.0,2.540636237785461e-17
44668360.0,0.6,-3.4694000000000002e-18,-7.1306e-12,0.001,0.0,2.5406579449325407e-17
50118720.0,0.6,-3.4694000000000002e-18,-8.0007e-12,0.001,0.0,2.540669341107129e-17
56234130.0,0.6,-3.4694000000000002e-18,-8.9769e-12,0.001,0.0,2.5406599313293108e-17
63095730.0,0.6,-3.4694000000000002e-18,-1.00722e-11,0.001,0.0,2.540648024533813e-17
70794580.0,0.6,-3.4694000000000002e-18,-1.1301199999999999e-11,0.001,0.0,2.5406490763418998e-17
79432820.0,0.6,-3.4694000000000002e-18,-1.26802e-11,0.001,0.0,2.5406582687028498e-17
89125090.0,0.6,-3.4694000000000002e-18,-1.4227399999999999e-11,0.001,0.0,2.5406549798105468e-17
100000000.0,0.6,-3.4694000000000002e-18,-1.59634e-11,0.001,0.0,2.5406540185531623e-17
112201850.0,0.6,-3.4694000000000002e-18,-1.79112e-11,0.001,0.0,2.5406497457105708e-17
125892540.0,0.6,-4.1200000000000004e-18,-2.00967e-11,0.001,0.0,2.5406502600034065e-17
141253750.0,0.6,-4.1200000000000004e-18,-2.25489e-11,0.001,0.0,2.5406538915142706e-17
158489320.0,0.6,-4.1200000000000004e-18,-2.5300299999999998e-11,0.001,0.0,2.540655614339111e-17
177827940.0,0.6,-4.1200000000000004e-18,-2.83874e-11,0.001,0.0,2.5406553275749976e-17
199526230.0,0.6,-4.1200000000000004e-18,-3.18512e-11,0.001,0.0,2.5406563956070223e-17
223872110.0,0.6,-4.1200000000000004e-18,-3.57376e-11,0.001,0.0,2.5406539895661494e-17
251188640.0,0.6,-4.1200000000000004e-18,-4.0098300000000003e-11,0.001,0.0,2.5406573540036477e-17
281838290.0,0.6,-4.7705e-18,-4.4991e-11,0.001,0.0,2.5406555101677148e-17
316227770.0,0.6,-5.2042000000000004e-18,-5.04808e-11,0.001,0.0,2.5406588584023947e-17
354813390.0,0.6,-5.637900000000001e-18,-5.66403e-11,0.001,0.0,2.540654884306334e-17
398107170.0,0.6,-6.0715000000000004e-18,-6.355149999999999e-11,0.001,0.0,2.5406564181962823e-17
446683590.0,0.6,-6.722100000000001e-18,-7.1306e-11,0.001,0.0,2.5406580018107876e-17
501187230.0,0.6,-7.806300000000001e-18,-8.00066e-11,0.001,0.0,2.540656486793575e-17
562341330.0,0.6,-8.4568e-18,-8.97689e-11,0.001,0.0,2.5406569655696556e-17
630957340.0,0.6,-9.974700000000001e-18,-1.007223e-10,0.001,0.0,2.5406554307752107e-17
707945780.0,0.6,-1.19262e-17,-1.1301229999999999e-10,0.001,0.0,2.5406558924871622e-17
794328230.0,0.6,-1.4094600000000002e-17,-1.268019e-10,0.001,0.0,2.540656169105837e-17
891250940.0,0.6,-1.6263000000000004e-17,-1.422741e-10,0.001,0.0,2.5406566515319053e-17
1000000000.0,0.6,-1.9732500000000002e-17,-1.596342e-10,0.001,0.0,2.5406572016520236e-17
1122020000.0,0.6,-2.4503000000000003e-17,-1.791125e-10,0.001,0.0,2.5406534415203924e-17
1258930000.0,0.6,-2.9707100000000004e-17,-2.009675e-10,0.001,0.0,2.540647297770367e-17
1412540000.0,0.6,-3.6212400000000006e-17,-2.2548920000000002e-10,0.001,0.0,2.5406516483665603e-17
1584890000.0,0.6,-4.4886000000000006e-17,-2.5300309999999996e-10,0.001,0.0,2.5406617482962917e-17
1778280000.0,0.6,-5.551120000000001e-17,-2.838741e-10,0.001,0.0,2.5406553653397105e-17
1995260000.0,0.6,-6.87384e-17,-3.18512e-10,0.001,0.0,2.540659324302886e-17
2238720000.0,0.6,-8.58688e-17,-3.573763e-10,0.001,0.0,2.5406573706802153e-17
2511890000.0,0.6,-1.069023e-16,-4.009829e-10,0.001,0.0,2.5406530791684012e-17
2818380000.0,0.6,-1.342242e-16,-4.4991019999999996e-10,0.001,0.0,2.5406592538076214e-17
